index,movieId,title,genres,avg_rating
3886,5459,"Powerpuff Girls, The (2002)",Action|Animation|Children|Comedy,3.6666666666666665
3887,5460,Me Without You (2001),Comedy|Drama,2.5
3888,5461,"Crocodile Hunter: Collision Course, The (2002)",Adventure|Comedy,2.5
3889,5462,Reign of Fire (2002),Action|Adventure|Fantasy,2.7222222222222223
3890,5463,Road to Perdition (2002),Crime|Drama,3.520408163265306
3891,5464,All About Lily Chou-Chou (Riri Shushu no subete) (2001),Crime|Drama|Thriller,3.0
3892,5465,My Wife is an Actress (Ma Femme est une Actrice) (2001),Comedy|Drama|Romance,4.0
3893,5467,20 Million Miles to Earth (1957),Sci-Fi,5.0
3894,5469,The Importance of Being Earnest (1952),Comedy|Romance,4.333333333333333
3895,5470,Perfect (1985),Drama|Romance,1.8333333333333333
3896,5471,1776 (1972),Children|Drama|Musical,3.5
3897,5474,Z (1969),Drama|Mystery|Thriller,3.8333333333333335
3898,5475,Halloween: Resurrection (Halloween 8) (2002),Horror|Thriller,2.0
3899,5476,Sex and Lucia (Lucía y el sexo) (2001),Drama|Romance,3.875
3900,5477,Eight Legged Freaks (2002),Action|Comedy|Horror|Sci-Fi,2.75
3901,5478,K-19: The Widowmaker (2002),Action|Adventure|Drama|Thriller,3.5
3902,5479,Stuart Little 2 (2002),Children|Comedy,2.6
3903,5480,Austin Powers in Goldmember (2002),Comedy,2.8461538461538463
3904,5482,"Kid Stays in the Picture, The (2002)",Documentary,3.8333333333333335
3905,5484,Tadpole (2002),Comedy|Drama|Romance,3.3333333333333335
3906,5485,Who Is Cletis Tout? (2001),Comedy,2.5
3907,5488,Nosferatu the Vampyre (Nosferatu: Phantom der Nacht) (1979),Horror,4.0
3908,5489,The Big Bus (1976),Action|Comedy,5.0
3909,5492,In Like Flint (1967),Action|Adventure|Comedy,4.0
3910,5496,Our Man Flint (1965),Adventure|Comedy|Sci-Fi,3.5
3911,5497,Red Beard (Akahige) (1965),Drama,4.5
3912,5498,Robin and Marian (1976),Adventure|Drama|Romance,3.25
3913,5499,Top Secret! (1984),Comedy,4.2
3914,5500,"Master of Disguise, The (2002)",Comedy|Mystery,1.8571428571428572
3915,5501,Signs (2002),Horror|Sci-Fi|Thriller,3.1666666666666665
3916,5502,"Last Kiss, The (Ultimo bacio, L') (2001)",Comedy|Drama|Romance,4.0
3917,5503,Spy Kids 2: The Island of Lost Dreams (2002),Adventure|Children,2.2142857142857144
3918,5504,"Good Girl, The (2002)",Comedy|Drama,3.2083333333333335
3919,5505,Blood Work (2002),Crime|Drama|Mystery|Thriller,3.3333333333333335
3920,5506,xXx (2002),Action|Crime|Thriller,2.7708333333333335
3921,5507,24 Hour Party People (2002),Comedy|Drama|Musical,3.5714285714285716
3922,5511,Secret Ballot (Raye makhfi) (2001),Comedy,3.25
3923,5512,Martin Lawrence Live: Runteldat (2002),Comedy|Documentary,5.0
3924,5514,Songs From the Second Floor (Sånger från andra våningen) (2000),Drama,3.5
3925,5520,"Principal, The (1987)",Action|Crime|Drama,3.25
3926,5521,Rollerball (1975),Action|Drama|Sci-Fi,3.5
3927,5522,"Adventures of Pluto Nash, The (2002)",Action|Adventure|Comedy|Sci-Fi,2.3333333333333335
3928,5523,Blue Crush (2002),Adventure|Drama|Romance,2.6875
3929,5524,Mostly Martha (Bella Martha) (2001),Comedy|Drama|Romance,3.5
3930,5526,Possession (2002),Drama|Romance,3.5
3931,5527,One Hour Photo (2002),Drama|Thriller,3.473684210526316
3932,5528,Serving Sara (2002),Comedy|Romance,3.25
3933,5529,Simone (S1m0ne) (2002),Comedy|Drama|Fantasy|Sci-Fi,2.142857142857143
3934,5530,Undisputed (2002),Drama,2.75
3935,5531,Amy's O (a.k.a. Amy's Orgasm) (2001),Comedy|Romance,4.0
3936,5536,Satin Rouge (2002),Drama|Musical,5.0
3937,5537,"Care Bears Movie, The (1985)",Animation|Children|Fantasy,1.5
3938,5538,Care Bears Movie II: A New Generation (1986),Animation|Children,1.5
3939,5539,Clash of the Titans (1981),Action|Adventure|Fantasy|Romance,3.611111111111111
3940,5540,Hot Shots! (1991),Action|Comedy|Romance|War,3.1333333333333333
3941,5542,"Swarm, The (1978)",Action|Horror|Sci-Fi,2.25
3942,5543,Time After Time (1979),Sci-Fi|Thriller,3.75
3943,5547,Down and Out in Beverly Hills (1986),Comedy,3.0
3944,5549,Love Me Tender (1956),Musical|Western,3.5
3945,5552,Stakeout (1987),Comedy|Crime|Romance|Thriller,3.0
3946,5555,FearDotCom (a.k.a. Fear.com) (a.k.a. Fear Dot Com) (2002),Crime|Horror|Thriller,1.5
3947,5559,À nous la liberté (Freedom for Us) (1931),Comedy|Musical,1.0
3948,5561,Snipes (2001),Drama|Thriller,2.5
3949,5562,City by the Sea (2002),Crime|Drama,2.8333333333333335
3950,5563,Swimfan (2002),Thriller,2.0
3951,5567,Johnny Dangerously (1984),Comedy,2.857142857142857
3952,5568,"Last House on the Left, The (1972)",Crime|Horror|Thriller,3.25
3953,5569,Thesis (Tesis) (1996),Drama|Horror|Thriller,3.9
3954,5571,Barbershop (2002),Comedy,2.7142857142857144
3955,5572,Stealing Harvard (2002),Comedy|Crime,2.2857142857142856
3956,5573,"Transporter, The (2002)",Action|Crime,3.519230769230769
3957,5574,Alias Betty (Betty Fisher et autres histoires) (2001),Crime|Drama,2.0
3958,5576,Igby Goes Down (2002),Comedy|Drama,3.6666666666666665
3959,5579,Aspen Extreme (1993),Action,3.5
3960,5580,Betsy's Wedding (1990),Comedy,2.0
3961,5581,Captain Ron (1992),Adventure|Comedy,2.6875
3962,5583,Ernest Goes to Jail (1990),Comedy,3.5
3963,5584,Ernest Scared Stupid (1991),Comedy,2.0833333333333335
3964,5587,"Hills Have Eyes, The (1977)",Horror,3.5
3965,5588,Indian Summer (1993),Comedy|Drama,3.0
3966,5589,"Mack, The (1973)",Crime,2.5
3967,5590,Monkey Trouble (1994),Children|Comedy,1.0
3968,5595,Spaced Invaders (1990),Adventure|Comedy|Sci-Fi,1.5
3969,5596,Suburban Commando (1991),Comedy|Sci-Fi,1.75
3970,5600,"Yearling, The (1946)",Children|Drama,4.0
3971,5601,"Ladykillers, The (1955)",Comedy|Crime,3.5
3972,5602,"Lavender Hill Mob, The (1951)",Comedy|Crime,4.5
3973,5603,"Man in the White Suit, The (1951)",Comedy|Sci-Fi,3.5
3974,5606,"Son of the Bride (Hijo de la novia, El) (2001)",Comedy|Drama,5.0
3975,5607,"Das Experiment (Experiment, The) (2001)",Drama|Thriller,3.8636363636363638
3976,5608,Ballistic: Ecks vs. Sever (2002),Action|Thriller,2.5
3977,5609,"Banger Sisters, The (2002)",Comedy|Drama,2.0
3978,5610,"Four Feathers, The (2002)",Adventure|War,2.75
3979,5611,Trapped (2002),Action|Thriller,2.0
3980,5612,8 Women (2002),Comedy|Crime|Musical|Mystery,3.8333333333333335
3981,5613,"His Secret Life (a.k.a. Ignorant Fairies, The) (Fate ignoranti, Le) (2001)",Drama|Romance,4.5
3982,5614,Invincible (2001),Drama,3.5
3983,5616,Secretary (2002),Comedy|Drama|Romance,3.9
3984,5617,Spirited Away (Sen to Chihiro no kamikakushi) (2001),Adventure|Animation|Fantasy,4.155172413793103
3985,5618,"Trials of Henry Kissinger, The (2002)",Documentary,4.0
3986,5619,Sweet Home Alabama (2002),Comedy|Romance,3.0535714285714284
3987,5620,"Tuxedo, The (2002)",Action|Comedy,2.5
3988,5624,Moonlight Mile (2002),Drama|Romance,3.5
3989,5627,Wasabi (2001),Action|Comedy|Crime|Drama|Thriller,3.5
3990,5628,Jonah: A VeggieTales Movie (2002),Animation|Children|Musical,2.0
3991,5629,Red Dragon (2002),Crime|Mystery|Thriller,3.435483870967742
3992,5631,Bloody Sunday (2002),Drama,3.6
3993,5632,Heaven (2002),Drama,3.75
3994,5634,"Man from Elysian Fields, The (2001)",Drama,3.0
3995,5635,Welcome to Collinwood (2002),Comedy|Crime,2.5
3996,5636,Flirting (1991),Drama,4.5
3997,5637,Godzilla vs. Mothra (Mosura tai Gojira) (1964),Action|Adventure|Fantasy|Sci-Fi,2.0
3998,5639,"Godzilla, King of the Monsters! (Kaijû-ô Gojira) (1956)",Horror|Sci-Fi,3.0
3999,5642,Powaqqatsi (1988),Documentary,3.5
4000,5643,"Pride of the Yankees, The (1942)",Drama,3.5
4001,5645,Valmont (1989),Drama|Romance,4.0
4002,5648,Horror of Dracula (Dracula) (1958),Horror,3.0
4003,5649,Strange Brew (1983),Comedy,3.5454545454545454
4004,5650,"Incredible Mr. Limpet, The (1964)",Animation|Comedy|War,3.0
4005,5656,Flashback (1990),Action|Adventure|Comedy|Crime|Drama,4.5
4006,5662,Below (2002),Horror,3.5
4007,5663,Brown Sugar (2002),Romance,1.5
4008,5664,Knockaround Guys (2002),Action|Comedy|Crime,2.5
4009,5665,"Rules of Attraction, The (2002)",Comedy|Drama|Romance|Thriller,3.6
4010,5666,Tuck Everlasting (2002),Drama|Fantasy,3.25
4011,5667,White Oleander (2002),Drama,2.5
4012,5668,Bowling for Columbine (2002),Documentary,3.7758620689655173
4013,5669,Comedian (2002),Comedy|Documentary,3.0
4014,5671,Pokemon 4 Ever (a.k.a. Pokémon 4: The Movie) (2002),Adventure|Animation|Children|Fantasy,0.5
4015,5672,Punch-Drunk Love (2002),Comedy|Drama|Romance,3.621212121212121
4016,5674,Swept Away (2002),Comedy|Romance,1.0
4017,5677,Formula 51 (2001),Action|Comedy|Crime|Thriller,2.6666666666666665
4018,5678,"Ring, The (2002)",Horror|Mystery|Thriller,3.202127659574468
4019,5679,Auto Focus (2002),Crime|Drama,3.1666666666666665
4020,5681,"Grey Zone, The (2001)",Drama,3.25
4021,5683,Naqoyqatsi (2002),Documentary,3.0
4022,5684,Real Women Have Curves (2002),Comedy|Drama,4.25
4023,5687,Tully (2000),Drama,2.75
4024,5688,Billy Bathgate (1991),Crime|Drama,2.0
4025,5689,Grave of the Fireflies (Hotaru no haka) (1988),Animation|Drama|War,4.15625
4026,5692,Saturday Night Fever (1977),Comedy|Drama|Romance,3.3181818181818183
4027,5693,Staying Alive (1983),Comedy|Drama|Musical,2.25
4028,5695,Urban Cowboy (1980),Drama,2.3333333333333335
4029,5698,Tom Horn (1980),Western,4.0
4030,5699,The Pumaman (1980),Action|Adventure|Fantasy|Sci-Fi,0.5
4031,5703,Without Warning (a.k.a. Alien Warning) (a.k.a. It Came Without Warning) (1980),Horror|Sci-Fi,2.0
4032,5705,...All the Marbles (1981),Comedy|Drama,2.0
4033,5706,Absence of Malice (1981),Drama|Romance,3.25
4034,5709,Banana Joe (1981),Comedy,2.75
4035,5711,Blow Out (1981),Mystery|Thriller,3.625
4036,5719,"Friend Is a Treasure, A (Chi Trova Un Amico, Trova un Tesoro) (Who Finds a Friend Finds a Treasure) (1981)",Action|Adventure|Comedy,2.5
4037,5720,"Chosen, The (1981)",Drama,0.0
4038,5722,Continental Divide (1981),Comedy|Romance,5.0
4039,5732,"Eyewitness (Janitor, The) (1981)",Thriller,4.0
4040,5734,Faces of Death (1978),Documentary|Horror,1.75
4041,5735,Faces of Death 3 (1985),Documentary|Horror,1.5
4042,5740,"Woman Next Door, The (Femme d'à côté, La) (1981)",Drama|Romance,4.0
4043,5741,First Monday in October (1981),Comedy|Drama,4.0
4044,5744,"Four Seasons, The (1981)",Comedy|Drama,5.0
4045,5745,Galaxy of Terror (Quest) (1981),Action|Horror|Mystery|Sci-Fi,5.0
4046,5746,Gallipoli (1981),Drama|War,4.285714285714286
4047,5748,Ghost Story (1981),Drama|Horror,3.0
4048,5751,Gregory's Girl (1981),Comedy|Romance,3.0
4049,5754,Happy Birthday to Me (1981),Horror|Mystery,2.0
4050,5763,Looker (1981),Drama|Horror|Sci-Fi|Thriller,4.5
4051,5766,Teddy Bear (Mis) (1981),Comedy|Crime,3.5
4052,5767,Modern Problems (1981),Comedy|Fantasy,3.0
4053,5770,My Bloody Valentine (1981),Drama|Horror|Thriller,0.5
4054,5771,My Dinner with André (1981),Drama,4.75
4055,5772,Neighbors (1981),Comedy,3.0
4056,5778,Piranha II: The Spawning (1981),Horror|Sci-Fi,2.0
4057,5779,Polyester (1981),Comedy,3.0
4058,5781,"Professional, The (Le professionnel) (1981)",Action|Drama|Thriller,3.8684210526315788
4059,5783,Ghost Ship (2002),Horror,2.5
4060,5784,Jackass: The Movie (2002),Action|Comedy|Documentary,3.5
4061,5785,Paid in Full (2002),Action|Drama,4.5
4062,5786,"Truth About Charlie, The (2002)",Mystery|Thriller,2.5
4063,5787,All or Nothing (2002),Drama,3.6666666666666665
4064,5790,Frida (2002),Drama|Romance,3.78125
4065,5791,Roger Dodger (2002),Comedy|Drama,3.6666666666666665
4066,5795,Casino Royale (1967),Action|Adventure|Comedy,2.5
4067,5796,"Company of Wolves, The (1984)",Fantasy|Horror,2.0
4068,5798,Exodus (1960),Drama|Romance|War,3.5
4069,5800,"Russians Are Coming, the Russians Are Coming, The (1966)",Comedy|War,2.5
4070,5801,"World of Henry Orient, The (1964)",Comedy,4.0
4071,5802,I Spy (2002),Action|Adventure|Comedy|Crime,2.5
4072,5803,"Santa Clause 2, The (2002)",Children|Comedy|Fantasy|Romance,2.3
4073,5808,Femme Fatale (2002),Crime|Thriller,3.375
4074,5809,8 Mile (2002),Drama,3.292682926829268
4075,5811,Far from Heaven (2002),Drama|Romance,3.8636363636363638
4076,5815,Harry Potter and the Chamber of Secrets (2002),Adventure|Fantasy,3.5980392156862746
4077,5816,Ararat (2002),Drama|War,4.5
4078,5817,"Crime of Father Amaro, The (Crimen del padre Amaro, El) (2002)",Drama|Romance,4.5
4079,5819,Standing in the Shadows of Motown (2002),Documentary|Musical,3.5
4080,5825,Rio Grande (1950),Romance|Western,3.5
4081,5827,Blackrock (1997),Drama|Thriller,2.5
4082,5828,Men with Brooms (2002),Comedy|Drama|Romance,4.0
4083,5832,Dog Soldiers (2002),Action|Horror,4.666666666666667
4084,5835,Houseboat (1958),Comedy|Romance,2.0
4085,5837,Madame Bovary (1991),Drama,4.0
4086,5838,My Father's Glory (La gloire de mon père) (1990),Adventure|Drama,4.0
4087,5839,"My Mother's Castle (Château de ma mère, Le) (1990)",Comedy|Drama,4.0
4088,5840,Return to the Blue Lagoon (1991),Adventure|Romance,1.6666666666666667
4089,5842,Toy Soldiers (1991),Action|Drama,2.5
4090,5846,Ragtime (1981),Drama,3.5
4091,5848,I'm Starting From Three (Ricomincio da Tre) (1981),Comedy,4.5
4092,5852,Scanners (1981),Horror|Sci-Fi|Thriller,3.25
4093,5855,"Do You Remember Dolly Bell? (Sjecas li se, Dolly Bell) (1981)",Comedy|Drama|Romance,4.0
4094,5862,Take This Job and Shove It (1981),Comedy,1.0
4095,5866,Thief (1981),Crime|Drama|Thriller,4.5
4096,5871,Die Another Day (2002),Action|Adventure|Thriller,2.925925925925926
4097,5872,The Emperor's Club (2002),Drama,3.875
4098,5873,Friday After Next (2002),Comedy,2.4
4099,5874,Personal Velocity (2002),Drama,2.5
4100,5875,"Quiet American, The (2002)",Drama|Thriller|War,3.9
4101,5877,Talk to Her (Hable con Ella) (2002),Drama|Romance,4.035714285714286
4102,5878,Eight Crazy Nights (Adam Sandler's Eight Crazy Nights) (2002),Animation|Comedy|Musical,1.5
4103,5879,Extreme Ops (2002),Action|Adventure|Crime|Thriller,1.75
4104,5880,Solaris (2002),Drama|Romance|Sci-Fi,3.075
4105,5881,Treasure Planet (2002),Adventure|Animation|Children|Sci-Fi|IMAX,3.5625
4106,5882,They (2002),Horror|Thriller,1.5
4107,5883,Chopper Chicks in Zombietown (1989),Comedy|Horror,1.0
4108,5887,Brother (Brat) (1997),Crime|Drama,5.0
4109,5888,"Cruel Romance, A (Zhestokij Romans) (1984)",Drama|Romance,5.0
4110,5889,Elling (2001),Comedy|Drama,4.5
4111,5890,I Spit on Your Grave (Day of the Woman) (1978),Horror|Thriller,2.625
4112,5892,"Last Seduction, The (1994)",Crime|Drama|Thriller,3.25
4113,5895,New Waterford Girl (1999),Comedy,4.0
4114,5898,Zulu (1964),Action|Drama|War,4.0
4115,5899,Analyze That (2002),Comedy|Crime,2.5625
4116,5900,Empire (2002),Crime|Drama,4.5
4117,5901,Adaptation (2002),Comedy|Drama|Romance,3.9456521739130435
4118,5902,Equilibrium (2002),Action|Sci-Fi|Thriller,3.875
4119,5908,Visitor Q (Bizita Q) (2001),Comedy|Drama|Horror,3.3
4120,5911,Hit the Bank (Vabank) (1981),Comedy|Crime,4.5
4121,5914,Victory (a.k.a. Escape to Victory) (1981),Action|Drama|War,4.75
4122,5918,Android (1982),Sci-Fi,4.5
4123,5921,Attila (Attila Flagello di Dio) (1982),Action,2.5
4124,5924,"Beast Within, The (1982)",Horror,2.0
4125,5926,"Best Little Whorehouse in Texas, The (1982)",Comedy|Drama|Musical|Romance,3.0
4126,5928,"Party 2, The (Boum 2, La) (1982)",Comedy|Romance,3.0
4127,5931,Burden of Dreams (1982),Documentary,3.75
4128,5937,Deathtrap (1982),Comedy|Crime|Mystery|Thriller,4.5
4129,5940,Drumline (2002),Comedy|Drama|Musical|Romance,2.9166666666666665
4130,5941,"Hot Chick, The (2002)",Comedy,2.8333333333333335
4131,5942,Maid in Manhattan (2002),Comedy|Romance,2.6052631578947367
4132,5943,Star Trek: Nemesis (2002),Action|Drama|Sci-Fi|Thriller,3.1052631578947367
4133,5944,About Schmidt (2002),Comedy|Drama,3.173076923076923
4134,5946,Evelyn (2002),Drama,3.0
4135,5948,Intact (Intacto) (2001),Thriller,4.25
4136,5950,Morvern Callar (2002),Drama,3.25
4137,5951,"Lord of the Rings: The Two Towers, The (2002)",Adventure|Fantasy,4.0212765957446805
4138,5952,Devils on the Doorstep (Guizi lai le) (2000),Drama|War,4.0
4139,5953,25th Hour (2002),Crime|Drama,3.840909090909091
4140,5954,Antwone Fisher (2002),Drama,3.5555555555555554
4141,5955,Gangs of New York (2002),Crime|Drama,3.518181818181818
4142,5956,Two Weeks Notice (2002),Comedy|Romance,3.263157894736842
4143,5958,Narc (2002),Crime|Drama|Thriller,3.2777777777777777
4144,5960,Blue Steel (1990),Action|Thriller,1.5
4145,5961,Body of Evidence (1993),Drama|Thriller,1.0
4146,5962,"Children's Hour, The (1961)",Drama,3.5
4147,5964,"Duellists, The (1977)",Action|War,4.166666666666667
4148,5967,Miami Blues (1990),Comedy|Crime|Drama,4.0
4149,5968,My Girl 2 (1994),Comedy|Drama|Romance,2.5
4150,5969,My Girl (1991),Comedy|Drama|Romance,3.2
4151,5970,My Neighbor Totoro (Tonari no Totoro) (1988),Animation|Children|Drama|Fantasy,3.9594594594594597
4152,5973,"Thief of Bagdad, The (1940)",Adventure|Fantasy,3.0
4153,5974,War and Peace (1956),Drama|Romance|War,3.5
4154,5978,Attack of the Crab Monsters (1957),Horror|Sci-Fi,3.0
4155,5979,Black Christmas (1974),Horror|Mystery|Thriller,3.5
4156,5983,"Story of O, The (Histoire d'O) (1975)",Drama|Romance,3.5
4157,5985,Fat City (1972),Drama,4.0
4158,5987,Quicksilver (1986),Drama,2.625
4159,5988,Catch Me If You Can (2002),Crime|Drama,3.9217391304347826
4160,5989,Pinocchio (2002),Children|Comedy|Fantasy,3.5
4161,5990,Chicago (2002),Comedy|Crime|Drama|Musical,3.7244897959183674
4162,5991,"Hours, The (2002)",Drama|Romance,3.7
4163,5992,Max (2002),Drama,2.9
4164,5993,Nicholas Nickleby (2002),Drama|Romance,4.0
4165,5994,"Pianist, The (2002)",Drama|War,4.108695652173913
4166,5998,Heavy Metal 2000 (2000),Action|Adventure|Animation|Fantasy|Sci-Fi,2.25
4167,6000,"King of Comedy, The (1983)",Comedy|Drama,4.071428571428571
4168,6001,Love Liza (2002),Drama,3.3333333333333335
4169,6002,Confessions of a Dangerous Mind (2002),Comedy|Crime|Drama|Thriller,3.6
4170,6004,Blue Collar Comedy Tour: The Movie (2003),Comedy|Documentary,3.0
4171,6005,Just Married (2003),Comedy|Romance,2.75
4172,6008,"City of Lost Souls, The (Hyôryuu-gai) (2000)",Crime|Drama|Thriller,3.0
4173,6011,"Guy Thing, A (2003)",Comedy|Romance,2.5
4174,6012,Kangaroo Jack (2003),Action|Comedy,1.75
4175,6013,National Security (2003),Action|Comedy,2.5
4176,6015,City of God (Cidade de Deus) (2002),Action|Adventure|Crime|Drama|Thriller,4.1466666666666665
4177,6019,Alice Adams (1935),Comedy|Drama,3.5
4178,6020,"American Friend, The (Amerikanische Freund, Der) (1977)",Crime|Drama|Mystery|Thriller,5.0
4179,6021,American Me (1992),Drama,2.5
4180,6022,Band of Outsiders (Bande à part) (1964),Comedy|Crime|Drama|Romance,3.5
4181,6024,CB4 - The Movie (1993),Comedy,2.9
4182,6026,Dogfight (1991),Drama|Romance,4.166666666666667
4183,6029,Girls! Girls! Girls! (1962),Comedy|Musical,2.0
4184,6030,Imitation of Life (1959),Drama|Romance,3.5
4185,6032,Mystery Date (1991),Comedy,3.0
4186,6034,Pépé le Moko (1937),Crime|Drama|Romance,3.25
4187,6035,Secret Admirer (1985),Comedy|Romance,3.0
4188,6038,"Woman in Red, The (1984)",Comedy|Romance,2.375
4189,6039,Darkness Falls (2003),Horror|Thriller,2.125
4190,6040,Amen. (2002),Drama,3.8333333333333335
4191,6041,Blind Spot: Hitler's Secretary (Im toten Winkel - Hitlers Sekretärin) (2002),Documentary,3.0
4192,6043,Blind Date (1984),Horror|Thriller,2.0
4193,6048,Ethan Frome (1993),Drama,4.0
4194,6050,"Harder They Come, The (1973)",Action|Crime|Drama,4.166666666666667
4195,6054,Sugar Hill (1994),Drama,2.25
4196,6056,Biker Boyz (2003),Action|Crime|Drama,2.0
4197,6057,Final Destination 2 (2003),Horror|Thriller,3.05
4198,6058,"Recruit, The (2003)",Action|Thriller,3.3529411764705883
4199,6059,"Guru, The (2002)",Comedy|Romance,3.0
4200,6061,Lost in La Mancha (2002),Documentary,3.0833333333333335
4201,6062,May (2002),Drama|Horror,3.3333333333333335
4202,6063,"Harder They Fall, The (1956)",Drama|Film-Noir,4.0
4203,6066,Ordinary Decent Criminal (2000),Comedy|Crime,4.0
4204,6069,Tokyo Decadence (Topâzu) (1992),Drama,4.0
4205,6077,Firefox (1982),Action|Sci-Fi|Thriller,2.75
4206,6085,"I, the Jury (1982)",Crime|Drama|Thriller,5.0
4207,6089,Kiss Me Goodbye (1982),Comedy,3.5
4208,6092,"Last Unicorn, The (1982)",Animation|Children|Fantasy,3.375
4209,6094,Dragon Lord (a.k.a. Dragon Strike) (Long Xiao Ye) (1982),Action,3.5
4210,6099,"Midsummer Night's Sex Comedy, A (1982)",Comedy|Romance,4.0
4211,6100,Missing (1982),Drama|Mystery|Thriller,4.0
4212,6103,Monty Python Live at the Hollywood Bowl (1982),Comedy,4.166666666666667
4213,6106,"Night of the Shooting Stars (Notte di San Lorenzo, La) (1982)",Drama|War,4.0
4214,6110,Paradise (1982),Adventure|Romance,3.5
4215,6115,"Pirate Movie, The (1982)",Adventure|Comedy|Musical,2.5
4216,6118,Santa Claus Is a Stinker (Le Père Noël est une ordure) (1982),Comedy,4.0
4217,6121,Richard Pryor Live on the Sunset Strip (1982),Comedy|Documentary,4.0
4218,6122,Sunless (Sans Soleil) (1983),Documentary,4.0
4219,6123,Savannah Smiles (1982),Comedy,2.75
4220,6124,"Secret Policeman's Other Ball, The (1982)",Comedy|Documentary|Musical,3.5
4221,6139,Tenebre (1982),Horror|Mystery|Thriller,2.25
4222,6140,They Call Me Bruce? (a.k.a. A Fistful of Chopsticks) (1982),Comedy,3.0
4223,6142,Trail of the Pink Panther (1982),Comedy|Crime,3.0
4224,6144,Venom (1982),Horror|Thriller,2.0
4225,6147,White Dog (1982),Drama|Horror|Thriller,2.8333333333333335
4226,6152,Zapped! (1982),Comedy|Sci-Fi,1.5
4227,6154,How to Lose a Guy in 10 Days (2003),Comedy|Romance,3.2758620689655173
4228,6155,Shanghai Knights (2003),Action|Adventure|Comedy,3.210526315789474
4229,6156,Daredevil (2003),Action|Crime,2.5
4230,6157,"Jungle Book 2, The (2003)",Animation|Children,3.0
4231,6158,All the Real Girls (2003),Drama|Romance,4.25
4232,6161,Gerry (2002),Adventure|Drama,3.1666666666666665
4233,6162,He Loves Me... He Loves Me Not (À la folie... pas du tout) (2002),Romance|Thriller,4.5
4234,6165,Dennis the Menace (1993),Comedy,1.8125
4235,6168,"Black Stallion Returns, The (1983)",Adventure|Children,2.5
4236,6169,"Black Stallion, The (1979)",Adventure|Children|Drama,3.5
4237,6177,"Patch of Blue, A (1965)",Drama|Romance,4.0
4238,6180,"Red Badge of Courage, The (1951)",Drama|War,4.0
4239,6181,"Thrill of It All, The (1963)",Comedy,3.0
4240,6182,Pillow Talk (1959),Comedy|Musical|Romance,3.8333333333333335
4241,6183,"Man Who Fell to Earth, The (1976)",Drama|Sci-Fi,4.25
4242,6184,Dark Blue (2003),Action|Crime|Drama|Thriller,3.0
4243,6185,Gods and Generals (2003),Action|Drama|War,3.0
4244,6186,"Life of David Gale, The (2003)",Crime|Drama|Thriller,3.8125
4245,6187,Old School (2003),Comedy,3.5128205128205128
4246,6191,Open Hearts (Elsker dig for evigt) (2002),Romance,5.0
4247,6192,Poolhall Junkies (2002),Comedy|Drama|Thriller,3.8333333333333335
4248,6194,Stone Reader (2002),Documentary,4.0
4249,6195,Cradle 2 the Grave (2003),Action|Crime|Drama|Thriller,3.5
4250,6196,Spider (2002),Drama|Mystery,3.3333333333333335
4251,6200,Lady Jane (1986),Drama|Romance,5.0
4252,6201,Late Marriage (Hatuna Meuheret) (2001),Comedy|Drama|Romance,3.5
4253,6202,Life Stinks (1991),Comedy,1.5
4254,6203,"Meteor Man, The (1993)",Comedy,2.5
4255,6209,Volcano High (Whasango) (2001),Action|Comedy,3.0
4256,6211,Bringing Down the House (2003),Comedy,1.9166666666666667
4257,6212,Tears of the Sun (2003),Action|Drama|Thriller,2.642857142857143
4258,6213,Irreversible (Irréversible) (2002),Crime|Drama|Mystery|Thriller,3.888888888888889
4259,6214,Laurel Canyon (2002),Drama,3.0
4260,6215,Nowhere in Africa (Nirgendwo in Afrika) (2001),Drama,3.75
4261,6216,"Safety of Objects, The (2001)",Drama,3.0
4262,6217,Bend It Like Beckham (2002),Comedy|Drama|Romance,3.3
4263,6218,"Hunted, The (2003)",Action|Drama|Thriller,3.0
4264,6219,Willard (2003),Drama|Horror|Thriller,2.5
4265,6221,Prozac Nation (2001),Drama,3.0
4266,6222,Spun (2001),Comedy|Crime|Drama,3.25
4267,6224,King of Kings (1961),Drama,3.0
4268,6227,"Talk of the Town, The (1942)",Comedy|Romance|Thriller,4.0
4269,6231,Born Free (1966),Adventure|Children|Drama,4.0
4270,6233,Equus (1977),Drama|Mystery,3.5
4271,6234,Europa Europa (Hitlerjunge Salomon) (1990),Drama|War,4.333333333333333
4272,6236,"Glenn Miller Story, The (1953)",Drama,4.0
4273,6237,Green Card (1990),Comedy|Drama|Romance,2.8333333333333335
4274,6238,Journey to the Center of the Earth (1959),Adventure|Children|Sci-Fi,2.75
4275,6240,Pauline at the Beach (Pauline à la Plage) (1983),Comedy|Drama|Romance,4.0
4276,6241,Ringu (Ring) (1998),Horror|Mystery|Thriller,3.4545454545454546
4277,6243,Salaam Bombay! (1988),Drama,3.5
4278,6244,Sweet Charity (1969),Comedy|Drama|Musical|Romance,3.5
4279,6245,Talent for the Game (1991),Drama,4.0
4280,6248,Boat Trip (2003),Comedy,2.375
4281,6249,Dreamcatcher (2003),Drama|Horror|Sci-Fi|Thriller,2.642857142857143
4282,6250,Piglet's Big Movie (2003),Animation|Children,2.0
4283,6251,View from the Top (2003),Comedy|Romance,2.375
4284,6253,"Awful Truth, The (1937)",Comedy|Romance,4.75
4285,6262,Basic (2003),Drama|Thriller|War,3.75
